,MV,age,Team,pre_MV,apps,ppm,goals,assists,mins_played,Nationality,Overall,Potential,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Work Rate,Body Type,Position,Height,Weight,LS,ST,RS,LW,LF,CF,RF,RW,LAM,CAM,RAM,LM,LCM,CM,RCM,RM,LWB,LDM,CDM,RDM,RWB,LB,LCB,CB,RCB,RB,names,Acceleration,Aggression,Agility,Balance,Ball Control,Composure,Dribbling,FK Accuracy,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes,Interceptions,Jumping,Long Passing,Long Shots,Marking,Penalties,Positioning,Reactions,Shot Power,Sliding Tackle,Sprint Speed,Stamina,Standing Tackle,Strength,Vision,Volleys,Role
438,8089200.0,27.0,Genoa CFC,9601200.0,12.0,1.27,2.0,0.0,853.0,Slovakia,77,77,Right,2,3.0,3.0,Medium/ High,Normal,CM,6'1,185lbs,74+2,74+2,74+2,72+2,73+2,73+2,73+2,72+2,73+2,73+2,73+2,73+2,75+2,75+2,75+2,73+2,75+2,78+2,78+2,78+2,75+2,75+2,79+2,79+2,79+2,75+2,Kucka,69,86.0,73.0,54.0,77.0,78.0,77.0,70.0,14.0,8.0,9.0,15.0,8.0,79.0,90.0,78.0,78.0,72.0,71.0,75.0,80.0,85.0,78.0,69.0,86.0,79.0,90.0,74.0,68.0,midfield
439,8019000.000000001,28.0,Genoa CFC,8089200.0,34.0,1.71,2.0,2.0,1.861,Slovakia,77,77,Right,2,3.0,3.0,Medium/ High,Normal,CM,6'1,185lbs,74+2,74+2,74+2,72+2,73+2,73+2,73+2,72+2,73+2,73+2,73+2,73+2,75+2,75+2,75+2,73+2,75+2,78+2,78+2,78+2,75+2,75+2,79+2,79+2,79+2,75+2,Kucka,69,86.0,73.0,54.0,77.0,78.0,77.0,70.0,14.0,8.0,9.0,15.0,8.0,79.0,90.0,78.0,78.0,72.0,71.0,75.0,80.0,85.0,78.0,69.0,86.0,79.0,90.0,74.0,68.0,midfield
440,12158100.0,29.0,AC Milan,8019000.000000001,35.0,3.92,1.0,4.0,416.081,Slovakia,77,77,Right,2,3.0,3.0,Medium/ High,Normal,CM,6'1,185lbs,74+2,74+2,74+2,72+2,73+2,73+2,73+2,72+2,73+2,73+2,73+2,73+2,75+2,75+2,75+2,73+2,75+2,78+2,78+2,78+2,75+2,75+2,79+2,79+2,79+2,75+2,Kucka,69,86.0,73.0,54.0,77.0,78.0,77.0,70.0,14.0,8.0,9.0,15.0,8.0,79.0,90.0,78.0,78.0,72.0,71.0,75.0,80.0,85.0,78.0,69.0,86.0,79.0,90.0,74.0,68.0,midfield
441,7887600.0,30.0,TrabzonsporAge :,12158100.0,33.0,6.27,4.0,2.0,291.08000000000004,Slovakia,77,77,Right,2,3.0,3.0,Medium/ High,Normal,CM,6'1,185lbs,74+2,74+2,74+2,72+2,73+2,73+2,73+2,72+2,73+2,73+2,73+2,73+2,75+2,75+2,75+2,73+2,75+2,78+2,78+2,78+2,75+2,75+2,79+2,79+2,79+2,75+2,Kucka,69,86.0,73.0,54.0,77.0,78.0,77.0,70.0,14.0,8.0,9.0,15.0,8.0,79.0,90.0,78.0,78.0,72.0,71.0,75.0,80.0,85.0,78.0,69.0,86.0,79.0,90.0,74.0,68.0,midfield
442,15087600.0,23.0,Arsenal FC,7290000.000000001,34.0,7.22,1.0,5.0,584.102,England,76,76,Left,2,2.0,3.0,High/ Medium,Lean,LWB,5'10,154lbs,66+2,66+2,66+2,70+2,68+2,68+2,68+2,70+2,69+2,69+2,69+2,71+2,70+2,70+2,70+2,71+2,75+2,73+2,73+2,73+2,75+2,75+2,73+2,73+2,73+2,75+2,Gibbs,78,72.0,76.0,74.0,75.0,73.0,73.0,52.0,6.0,11.0,8.0,9.0,15.0,76.0,69.0,65.0,59.0,73.0,63.0,67.0,77.0,67.0,76.0,82.0,80.0,77.0,67.0,65.0,47.0,backward
443,17526600.0,24.0,Arsenal FC,15087600.0,41.0,9.46,1.0,5.0,983.054,England,76,76,Left,2,2.0,3.0,High/ Medium,Lean,LWB,5'10,154lbs,66+2,66+2,66+2,70+2,68+2,68+2,68+2,70+2,69+2,69+2,69+2,71+2,70+2,70+2,70+2,71+2,75+2,73+2,73+2,73+2,75+2,75+2,73+2,73+2,73+2,75+2,Gibbs,78,72.0,76.0,74.0,75.0,73.0,73.0,52.0,6.0,11.0,8.0,9.0,15.0,76.0,69.0,65.0,59.0,73.0,63.0,67.0,77.0,67.0,76.0,82.0,80.0,77.0,67.0,65.0,47.0,backward
444,17374500.0,25.0,Arsenal FC,17526600.0,33.0,9.81,1.0,5.0,938.658,England,76,76,Left,2,2.0,3.0,High/ Medium,Lean,LWB,5'10,154lbs,66+2,66+2,66+2,70+2,68+2,68+2,68+2,70+2,69+2,69+2,69+2,71+2,70+2,70+2,70+2,71+2,75+2,73+2,73+2,73+2,75+2,75+2,73+2,73+2,73+2,75+2,Gibbs,78,72.0,76.0,74.0,75.0,73.0,73.0,52.0,6.0,11.0,8.0,9.0,15.0,76.0,69.0,65.0,59.0,73.0,63.0,67.0,77.0,67.0,76.0,82.0,80.0,77.0,67.0,65.0,47.0,backward
445,17561700.0,26.0,Arsenal FC,17374500.0,27.0,9.65,1.0,0.0,1223.0,England,76,76,Left,2,2.0,3.0,High/ Medium,Lean,LWB,5'10,154lbs,66+2,66+2,66+2,70+2,68+2,68+2,68+2,70+2,69+2,69+2,69+2,71+2,70+2,70+2,70+2,71+2,75+2,73+2,73+2,73+2,75+2,75+2,73+2,73+2,73+2,75+2,Gibbs,78,72.0,76.0,74.0,75.0,73.0,73.0,52.0,6.0,11.0,8.0,9.0,15.0,76.0,69.0,65.0,59.0,73.0,63.0,67.0,77.0,67.0,76.0,82.0,80.0,77.0,67.0,65.0,47.0,backward
446,9014400.0,27.0,West Bromwich,17561700.0,22.0,9.9,0.0,5.0,1648.0,England,76,76,Left,2,2.0,3.0,High/ Medium,Lean,LWB,5'10,154lbs,66+2,66+2,66+2,70+2,68+2,68+2,68+2,70+2,69+2,69+2,69+2,71+2,70+2,70+2,70+2,71+2,75+2,73+2,73+2,73+2,75+2,75+2,73+2,73+2,73+2,75+2,Gibbs,78,72.0,76.0,74.0,75.0,73.0,73.0,52.0,6.0,11.0,8.0,9.0,15.0,76.0,69.0,65.0,59.0,73.0,63.0,67.0,77.0,67.0,76.0,82.0,80.0,77.0,67.0,65.0,47.0,backward
447,5212080.0,22.0,Olympiacos Piraeus,2916000.0,37.0,6.96,1.0,2.0,1112.149,Greece,85,87,Right,3,2.0,2.0,Low/ High,Normal,LCB,6'2,183lbs,49+3,49+3,49+3,49+3,48+3,48+3,48+3,49+3,49+3,49+3,49+3,53+3,56+3,56+3,56+3,53+3,72+3,74+3,74+3,74+3,72+3,76+3,83+3,83+3,83+3,76+3,Manolas,82,86.0,68.0,60.0,65.0,79.0,54.0,10.0,8.0,6.0,8.0,15.0,12.0,86.0,86.0,61.0,12.0,88.0,26.0,25.0,85.0,40.0,89.0,85.0,78.0,87.0,84.0,22.0,16.0,backward
448,14830200.0,23.0,AS Roma,5212080.0,37.0,5.82,5.0,0.0,1082.144,Greece,85,87,Right,3,2.0,2.0,Low/ High,Normal,LCB,6'2,183lbs,49+3,49+3,49+3,49+3,48+3,48+3,48+3,49+3,49+3,49+3,49+3,53+3,56+3,56+3,56+3,53+3,72+3,74+3,74+3,74+3,72+3,76+3,83+3,83+3,83+3,76+3,Manolas,82,86.0,68.0,60.0,65.0,79.0,54.0,10.0,8.0,6.0,8.0,15.0,12.0,86.0,86.0,61.0,12.0,88.0,26.0,25.0,85.0,40.0,89.0,85.0,78.0,87.0,84.0,22.0,16.0,backward
449,26730000.0,24.0,AS Roma,14830200.0,41.0,4.01,0.0,0.0,945.61,Greece,85,87,Right,3,2.0,2.0,Low/ High,Normal,LCB,6'2,183lbs,49+3,49+3,49+3,49+3,48+3,48+3,48+3,49+3,49+3,49+3,49+3,53+3,56+3,56+3,56+3,53+3,72+3,74+3,74+3,74+3,72+3,76+3,83+3,83+3,83+3,76+3,Manolas,82,86.0,68.0,60.0,65.0,79.0,54.0,10.0,8.0,6.0,8.0,15.0,12.0,86.0,86.0,61.0,12.0,88.0,26.0,25.0,85.0,40.0,89.0,85.0,78.0,87.0,84.0,22.0,16.0,backward
450,33772500.0,25.0,AS Roma,22720500.0,45.0,2.83,2.0,3.0,723.122,Greece,85,87,Right,3,2.0,2.0,Low/ High,Normal,LCB,6'2,183lbs,49+3,49+3,49+3,49+3,48+3,48+3,48+3,49+3,49+3,49+3,49+3,53+3,56+3,56+3,56+3,53+3,72+3,74+3,74+3,74+3,72+3,76+3,83+3,83+3,83+3,76+3,Manolas,82,86.0,68.0,60.0,65.0,79.0,54.0,10.0,8.0,6.0,8.0,15.0,12.0,86.0,86.0,61.0,12.0,88.0,26.0,25.0,85.0,40.0,89.0,85.0,78.0,87.0,84.0,22.0,16.0,backward
451,33804000.0,25.0,AS Roma,33772500.0,45.0,6.34,0.0,3.0,1037.776,Greece,85,87,Right,3,2.0,2.0,Low/ High,Normal,LCB,6'2,183lbs,49+3,49+3,49+3,49+3,48+3,48+3,48+3,49+3,49+3,49+3,49+3,53+3,56+3,56+3,56+3,53+3,72+3,74+3,74+3,74+3,72+3,76+3,83+3,83+3,83+3,76+3,Manolas,82,86.0,68.0,60.0,65.0,79.0,54.0,10.0,8.0,6.0,8.0,15.0,12.0,86.0,86.0,61.0,12.0,88.0,26.0,25.0,85.0,40.0,89.0,85.0,78.0,87.0,84.0,22.0,16.0,backward
452,9875520.0,25.0,Olympiacos Piraeus,5103000.0,41.0,7.0600000000000005,20.0,6.0,1024.1280000000002,Greece,77,77,Left,3,3.0,3.0,Medium/ Low,Normal,ST,6'2,190lbs,75+3,75+3,75+3,68+3,71+3,71+3,71+3,68+3,68+3,68+3,68+3,67+3,62+3,62+3,62+3,67+3,45+3,46+3,46+3,46+3,45+3,41+3,42+3,42+3,42+3,41+3,Mitroglou,53,75.0,50.0,34.0,74.0,83.0,72.0,71.0,12.0,7.0,10.0,8.0,16.0,10.0,76.0,59.0,75.0,17.0,61.0,78.0,74.0,83.0,10.0,62.0,69.0,18.0,86.0,68.0,76.0,forward
453,11459700.0,26.0,Olympiacos Piraeus,9875520.0,24.0,8.9,19.0,3.0,1685.0,Greece,77,77,Left,3,3.0,3.0,Medium/ Low,Normal,ST,6'2,190lbs,75+3,75+3,75+3,68+3,71+3,71+3,71+3,68+3,68+3,68+3,68+3,67+3,62+3,62+3,62+3,67+3,45+3,46+3,46+3,46+3,45+3,41+3,42+3,42+3,42+3,41+3,Mitroglou,53,75.0,50.0,34.0,74.0,83.0,72.0,71.0,12.0,7.0,10.0,8.0,16.0,10.0,76.0,59.0,75.0,17.0,61.0,78.0,74.0,83.0,10.0,62.0,69.0,18.0,86.0,68.0,76.0,forward
454,13521600.0,29.0,SL Benfica,15535349.999999998,43.0,12.719999999999999,27.0,4.0,982.244,Greece,77,77,Left,3,3.0,3.0,Medium/ Low,Normal,ST,6'2,190lbs,75+3,75+3,75+3,68+3,71+3,71+3,71+3,68+3,68+3,68+3,68+3,67+3,62+3,62+3,62+3,67+3,45+3,46+3,46+3,46+3,45+3,41+3,42+3,42+3,42+3,41+3,Mitroglou,53,75.0,50.0,34.0,74.0,83.0,72.0,71.0,12.0,7.0,10.0,8.0,16.0,10.0,76.0,59.0,75.0,17.0,61.0,78.0,74.0,83.0,10.0,62.0,69.0,18.0,86.0,68.0,76.0,forward
455,6172200.0,25.0,SL Benfica,4374000.0,26.0,8.6,1.0,0.0,887.042,Serbia,82,82,Right,2,3.0,2.0,Low/ High,Normal,CDM,6'0,176lbs,63+2,63+2,63+2,62+2,64+2,64+2,64+2,62+2,65+2,65+2,65+2,65+2,72+2,72+2,72+2,65+2,74+2,79+2,79+2,79+2,74+2,74+2,79+2,79+2,79+2,74+2,Fejsa,52,91.0,56.0,56.0,72.0,75.0,68.0,57.0,14.0,12.0,13.0,11.0,14.0,87.0,73.0,74.0,62.0,79.0,56.0,50.0,78.0,73.0,77.0,54.0,88.0,84.0,83.0,63.0,53.0,midfield
456,7415100.0,25.0,SL Benfica,6172200.0,28.0,15.379999999999999,0.0,0.0,857.348,Serbia,82,82,Right,2,3.0,2.0,Low/ High,Normal,CDM,6'0,176lbs,63+2,63+2,63+2,62+2,64+2,64+2,64+2,62+2,65+2,65+2,65+2,65+2,72+2,72+2,72+2,65+2,74+2,79+2,79+2,79+2,74+2,74+2,79+2,79+2,79+2,74+2,Fejsa,52,91.0,56.0,56.0,72.0,75.0,68.0,57.0,14.0,12.0,13.0,11.0,14.0,87.0,73.0,74.0,62.0,79.0,56.0,50.0,78.0,73.0,77.0,54.0,88.0,84.0,83.0,63.0,53.0,midfield
457,6682500.0,26.0,SL Benfica,7415100.0,8.0,6.7,1.0,0.0,314.0,Serbia,82,82,Right,2,3.0,2.0,Low/ High,Normal,CDM,6'0,176lbs,63+2,63+2,63+2,62+2,64+2,64+2,64+2,62+2,65+2,65+2,65+2,65+2,72+2,72+2,72+2,65+2,74+2,79+2,79+2,79+2,74+2,74+2,79+2,79+2,79+2,74+2,Fejsa,52,91.0,56.0,56.0,72.0,75.0,68.0,57.0,14.0,12.0,13.0,11.0,14.0,87.0,73.0,74.0,62.0,79.0,56.0,50.0,78.0,73.0,77.0,54.0,88.0,84.0,83.0,63.0,53.0,midfield
458,14859899.999999998,27.0,SL Benfica,6682500.0,28.0,10.41,0.0,0.0,567.309,Serbia,82,82,Right,2,3.0,2.0,Low/ High,Normal,CDM,6'0,176lbs,63+2,63+2,63+2,62+2,64+2,64+2,64+2,62+2,65+2,65+2,65+2,65+2,72+2,72+2,72+2,65+2,74+2,79+2,79+2,79+2,74+2,74+2,79+2,79+2,79+2,74+2,Fejsa,52,91.0,56.0,56.0,72.0,75.0,68.0,57.0,14.0,12.0,13.0,11.0,14.0,87.0,73.0,74.0,62.0,79.0,56.0,50.0,78.0,73.0,77.0,54.0,88.0,84.0,83.0,63.0,53.0,midfield
459,13521600.0,28.0,SL Benfica,12158100.0,35.0,13.17,1.0,0.0,796.157,Serbia,82,82,Right,2,3.0,2.0,Low/ High,Normal,CDM,6'0,176lbs,63+2,63+2,63+2,62+2,64+2,64+2,64+2,62+2,65+2,65+2,65+2,65+2,72+2,72+2,72+2,65+2,74+2,79+2,79+2,79+2,74+2,74+2,79+2,79+2,79+2,74+2,Fejsa,52,91.0,56.0,56.0,72.0,75.0,68.0,57.0,14.0,12.0,13.0,11.0,14.0,87.0,73.0,74.0,62.0,79.0,56.0,50.0,78.0,73.0,77.0,54.0,88.0,84.0,83.0,63.0,53.0,midfield
460,6858000.0,26.0,Genoa CFC,7290000.000000001,34.0,0.94,1.0,4.0,69.818,Italy,76,76,Left,2,3.0,3.0,High/ High,Lean,LB,6'0,174lbs,67+2,67+2,67+2,69+2,68+2,68+2,68+2,69+2,68+2,68+2,68+2,70+2,69+2,69+2,69+2,70+2,74+2,73+2,73+2,73+2,74+2,74+2,74+2,74+2,74+2,74+2,Antonelli,72,70.0,70.0,65.0,73.0,76.0,73.0,41.0,6.0,11.0,11.0,14.0,5.0,76.0,75.0,68.0,55.0,74.0,51.0,70.0,70.0,72.0,78.0,78.0,75.0,78.0,76.0,64.0,49.0,backward
461,9437400.0,27.0,Genoa CFC,6858000.0,31.0,1.1,3.0,3.0,88.582,Italy,76,76,Left,2,3.0,3.0,High/ High,Lean,LB,6'0,174lbs,67+2,67+2,67+2,69+2,68+2,68+2,68+2,69+2,68+2,68+2,68+2,70+2,69+2,69+2,69+2,70+2,74+2,73+2,73+2,73+2,74+2,74+2,74+2,74+2,74+2,74+2,Antonelli,72,70.0,70.0,65.0,73.0,76.0,73.0,41.0,6.0,11.0,11.0,14.0,5.0,76.0,75.0,68.0,55.0,74.0,51.0,70.0,70.0,72.0,78.0,78.0,75.0,78.0,76.0,64.0,49.0,backward
462,9355500.0,28.0,AC Milan,9437400.0,32.0,5.84,4.0,2.0,92.698,Italy,76,76,Left,2,3.0,3.0,High/ High,Lean,LB,6'0,174lbs,67+2,67+2,67+2,69+2,68+2,68+2,68+2,69+2,68+2,68+2,68+2,70+2,69+2,69+2,69+2,70+2,74+2,73+2,73+2,73+2,74+2,74+2,74+2,74+2,74+2,74+2,Antonelli,72,70.0,70.0,65.0,73.0,76.0,73.0,41.0,6.0,11.0,11.0,14.0,5.0,76.0,75.0,68.0,55.0,74.0,51.0,70.0,70.0,72.0,78.0,78.0,75.0,78.0,76.0,64.0,49.0,backward
463,10807200.0,29.0,AC Milan,9355500.0,32.0,4.54,3.0,3.0,362.335,Italy,76,76,Left,2,3.0,3.0,High/ High,Lean,LB,6'0,174lbs,67+2,67+2,67+2,69+2,68+2,68+2,68+2,69+2,68+2,68+2,68+2,70+2,69+2,69+2,69+2,70+2,74+2,73+2,73+2,73+2,74+2,74+2,74+2,74+2,74+2,74+2,Antonelli,72,70.0,70.0,65.0,73.0,76.0,73.0,41.0,6.0,11.0,11.0,14.0,5.0,76.0,75.0,68.0,55.0,74.0,51.0,70.0,70.0,72.0,78.0,78.0,75.0,78.0,76.0,64.0,49.0,backward
464,3943800.0,30.0,AC Milan,10807200.0,9.0,5.0,0.0,0.0,417.0,Italy,76,76,Left,2,3.0,3.0,High/ High,Lean,LB,6'0,174lbs,67+2,67+2,67+2,69+2,68+2,68+2,68+2,69+2,68+2,68+2,68+2,70+2,69+2,69+2,69+2,70+2,74+2,73+2,73+2,73+2,74+2,74+2,74+2,74+2,74+2,74+2,Antonelli,72,70.0,70.0,65.0,73.0,76.0,73.0,41.0,6.0,11.0,11.0,14.0,5.0,76.0,75.0,68.0,55.0,74.0,51.0,70.0,70.0,72.0,78.0,78.0,75.0,78.0,76.0,64.0,49.0,backward
465,1800000.0,31.0,AC Milan,6197400.0,13.0,10.17,1.0,1.0,584.0,Italy,76,76,Left,2,3.0,3.0,High/ High,Lean,LB,6'0,174lbs,67+2,67+2,67+2,69+2,68+2,68+2,68+2,69+2,68+2,68+2,68+2,70+2,69+2,69+2,69+2,70+2,74+2,73+2,73+2,73+2,74+2,74+2,74+2,74+2,74+2,74+2,Antonelli,72,70.0,70.0,65.0,73.0,76.0,73.0,41.0,6.0,11.0,11.0,14.0,5.0,76.0,75.0,68.0,55.0,74.0,51.0,70.0,70.0,72.0,78.0,78.0,75.0,78.0,76.0,64.0,49.0,backward
466,4114800.0,24.0,PAOK Thessaloniki,2187000.0,18.0,4.12,8.0,3.0,121.485,Italy,65,65,Right,1,3.0,2.0,Medium/ Medium,Normal,ST,6'2,190lbs,63+2,63+2,63+2,62+2,62+2,62+2,62+2,62+2,61+2,61+2,61+2,62+2,56+2,56+2,56+2,62+2,50+2,45+2,45+2,45+2,50+2,47+2,41+2,41+2,41+2,47+2,Pérez,69,42.0,69.0,67.0,60.0,55.0,60.0,52.0,13.0,11.0,7.0,8.0,16.0,35.0,65.0,47.0,58.0,20.0,65.0,66.0,59.0,65.0,28.0,68.0,69.0,24.0,58.0,58.0,50.0,forward
467,4114800.0,24.0,PAOK Thessaloniki,2187000.0,18.0,4.12,8.0,3.0,121.485,Mexico,64,64,Right,1,3.0,2.0,Medium/ High,Normal,CDM,5'9,170lbs,57+2,57+2,57+2,60+2,60+2,60+2,60+2,60+2,61+2,61+2,61+2,61+2,62+2,62+2,62+2,61+2,64+2,63+2,63+2,63+2,64+2,63+2,61+2,61+2,61+2,63+2,Pérez,73,49.0,68.0,69.0,65.0,46.0,61.0,47.0,13.0,6.0,9.0,14.0,10.0,57.0,55.0,61.0,59.0,52.0,45.0,44.0,65.0,64.0,58.0,74.0,69.0,59.0,63.0,64.0,42.0,midfield
468,8019000.000000001,26.0,Deportivo de,5392800.0,21.0,1.0,6.0,3.0,1.554,Italy,65,65,Right,1,3.0,2.0,Medium/ Medium,Normal,ST,6'2,190lbs,63+2,63+2,63+2,62+2,62+2,62+2,62+2,62+2,61+2,61+2,61+2,62+2,56+2,56+2,56+2,62+2,50+2,45+2,45+2,45+2,50+2,47+2,41+2,41+2,41+2,47+2,Pérez,69,42.0,69.0,67.0,60.0,55.0,60.0,52.0,13.0,11.0,7.0,8.0,16.0,35.0,65.0,47.0,58.0,20.0,65.0,66.0,59.0,65.0,28.0,68.0,69.0,24.0,58.0,58.0,50.0,forward
469,8019000.000000001,26.0,Deportivo de,5392800.0,21.0,1.0,6.0,3.0,1.554,Mexico,64,64,Right,1,3.0,2.0,Medium/ High,Normal,CDM,5'9,170lbs,57+2,57+2,57+2,60+2,60+2,60+2,60+2,60+2,61+2,61+2,61+2,61+2,62+2,62+2,62+2,61+2,64+2,63+2,63+2,63+2,64+2,63+2,61+2,61+2,61+2,63+2,Pérez,73,49.0,68.0,69.0,65.0,46.0,61.0,47.0,13.0,6.0,9.0,14.0,10.0,57.0,55.0,61.0,59.0,52.0,45.0,44.0,65.0,64.0,58.0,74.0,69.0,59.0,63.0,64.0,42.0,midfield
470,22965300.0,28.0,Arsenal FC,4009500.0000000005,39.0,4.17,19.0,11.0,204.141,Italy,65,65,Right,1,3.0,2.0,Medium/ Medium,Normal,ST,6'2,190lbs,63+2,63+2,63+2,62+2,62+2,62+2,62+2,62+2,61+2,61+2,61+2,62+2,56+2,56+2,56+2,62+2,50+2,45+2,45+2,45+2,50+2,47+2,41+2,41+2,41+2,47+2,Pérez,69,42.0,69.0,67.0,60.0,55.0,60.0,52.0,13.0,11.0,7.0,8.0,16.0,35.0,65.0,47.0,58.0,20.0,65.0,66.0,59.0,65.0,28.0,68.0,69.0,24.0,58.0,58.0,50.0,forward
471,22965300.0,28.0,Arsenal FC,4009500.0000000005,39.0,4.17,19.0,11.0,204.141,Mexico,64,64,Right,1,3.0,2.0,Medium/ High,Normal,CDM,5'9,170lbs,57+2,57+2,57+2,60+2,60+2,60+2,60+2,60+2,61+2,61+2,61+2,61+2,62+2,62+2,62+2,61+2,64+2,63+2,63+2,63+2,64+2,63+2,61+2,61+2,61+2,63+2,Pérez,73,49.0,68.0,69.0,65.0,46.0,61.0,47.0,13.0,6.0,9.0,14.0,10.0,57.0,55.0,61.0,59.0,52.0,45.0,44.0,65.0,64.0,58.0,74.0,69.0,59.0,63.0,64.0,42.0,midfield
472,57607200.0,26.0,Liverpool FC,42282000.0,44.0,7.52,30.0,13.0,767.9549999999999,Uruguay,91,91,Right,5,4.0,3.0,High/ Medium,Normal,RS,6'0,190lbs,87+5,87+5,87+5,86+5,87+5,87+5,87+5,86+5,85+5,85+5,85+5,84+5,79+5,79+5,79+5,84+5,69+5,68+5,68+5,68+5,69+5,66+5,63+5,63+5,63+5,66+5,Suárez,88,87.0,86.0,78.0,91.0,85.0,86.0,84.0,27.0,25.0,31.0,33.0,37.0,41.0,69.0,64.0,86.0,30.0,85.0,92.0,93.0,87.0,38.0,77.0,89.0,45.0,83.0,84.0,88.0,forward
473,57607200.0,26.0,Liverpool FC,42282000.0,44.0,7.52,30.0,13.0,767.9549999999999,Argentina,72,80,Left,1,3.0,4.0,Medium/ Low,Lean,RM,5'6,132lbs,67+2,67+2,67+2,73+2,71+2,71+2,71+2,73+2,73+2,73+2,73+2,71+2,64+2,64+2,64+2,71+2,47+2,45+2,45+2,45+2,47+2,43+2,34+2,34+2,34+2,43+2,Suárez,75,36.0,88.0,91.0,70.0,61.0,77.0,60.0,11.0,14.0,6.0,15.0,7.0,15.0,74.0,63.0,70.0,19.0,62.0,55.0,58.0,56.0,11.0,68.0,46.0,22.0,38.0,71.0,59.0,midfield
474,57607200.0,26.0,Liverpool FC,42282000.0,44.0,7.52,30.0,13.0,767.9549999999999,Colombia,63,72,Right,1,3.0,2.0,Medium/ Medium,Normal,ST,6'1,165lbs,61+2,61+2,61+2,57+2,59+2,59+2,59+2,57+2,57+2,57+2,57+2,55+2,50+2,50+2,50+2,55+2,39+2,37+2,37+2,37+2,39+2,38+2,35+2,35+2,35+2,38+2,Suárez,,39.0,64.0,,58.0,49.0,63.0,60.0,6.0,8.0,13.0,11.0,6.0,25.0,58.0,51.0,63.0,26.0,73.0,66.0,58.0,65.0,24.0,,,25.0,,51.0,,forward
475,80892000.0,27.0,FC Barcelona,57607200.0,37.0,4.24,31.0,19.0,286.96500000000003,Uruguay,91,91,Right,5,4.0,3.0,High/ Medium,Normal,RS,6'0,190lbs,87+5,87+5,87+5,86+5,87+5,87+5,87+5,86+5,85+5,85+5,85+5,84+5,79+5,79+5,79+5,84+5,69+5,68+5,68+5,68+5,69+5,66+5,63+5,63+5,63+5,66+5,Suárez,88,87.0,86.0,78.0,91.0,85.0,86.0,84.0,27.0,25.0,31.0,33.0,37.0,41.0,69.0,64.0,86.0,30.0,85.0,92.0,93.0,87.0,38.0,77.0,89.0,45.0,83.0,84.0,88.0,forward
476,80892000.0,27.0,FC Barcelona,57607200.0,37.0,4.24,31.0,19.0,286.96500000000003,Argentina,72,80,Left,1,3.0,4.0,Medium/ Low,Lean,RM,5'6,132lbs,67+2,67+2,67+2,73+2,71+2,71+2,71+2,73+2,73+2,73+2,73+2,71+2,64+2,64+2,64+2,71+2,47+2,45+2,45+2,45+2,47+2,43+2,34+2,34+2,34+2,43+2,Suárez,75,36.0,88.0,91.0,70.0,61.0,77.0,60.0,11.0,14.0,6.0,15.0,7.0,15.0,74.0,63.0,70.0,19.0,62.0,55.0,58.0,56.0,11.0,68.0,46.0,22.0,38.0,71.0,59.0,midfield
477,80892000.0,27.0,FC Barcelona,57607200.0,37.0,4.24,31.0,19.0,286.96500000000003,Colombia,63,72,Right,1,3.0,2.0,Medium/ Medium,Normal,ST,6'1,165lbs,61+2,61+2,61+2,57+2,59+2,59+2,59+2,57+2,57+2,57+2,57+2,55+2,50+2,50+2,50+2,55+2,39+2,37+2,37+2,37+2,39+2,38+2,35+2,35+2,35+2,38+2,Suárez,,39.0,64.0,,58.0,49.0,63.0,60.0,6.0,8.0,13.0,11.0,6.0,25.0,58.0,51.0,63.0,26.0,73.0,66.0,58.0,65.0,24.0,,,25.0,,51.0,,forward
478,120285000.00000001,28.0,FC Barcelona,80892000.0,43.0,8.11,25.0,23.0,1356.178,Uruguay,91,91,Right,5,4.0,3.0,High/ Medium,Normal,RS,6'0,190lbs,87+5,87+5,87+5,86+5,87+5,87+5,87+5,86+5,85+5,85+5,85+5,84+5,79+5,79+5,79+5,84+5,69+5,68+5,68+5,68+5,69+5,66+5,63+5,63+5,63+5,66+5,Suárez,88,87.0,86.0,78.0,91.0,85.0,86.0,84.0,27.0,25.0,31.0,33.0,37.0,41.0,69.0,64.0,86.0,30.0,85.0,92.0,93.0,87.0,38.0,77.0,89.0,45.0,83.0,84.0,88.0,forward
479,120285000.00000001,28.0,FC Barcelona,80892000.0,43.0,8.11,25.0,23.0,1356.178,Argentina,72,80,Left,1,3.0,4.0,Medium/ Low,Lean,RM,5'6,132lbs,67+2,67+2,67+2,73+2,71+2,71+2,71+2,73+2,73+2,73+2,73+2,71+2,64+2,64+2,64+2,71+2,47+2,45+2,45+2,45+2,47+2,43+2,34+2,34+2,34+2,43+2,Suárez,75,36.0,88.0,91.0,70.0,61.0,77.0,60.0,11.0,14.0,6.0,15.0,7.0,15.0,74.0,63.0,70.0,19.0,62.0,55.0,58.0,56.0,11.0,68.0,46.0,22.0,38.0,71.0,59.0,midfield
